"sales_order_number","customer_id","order_date","shipping_method","terms","web_order","subtotal","total","order_weight","first_order_month","months_since_first_order"
34970,"M045-MILLE",2024-08-01,NA,"NET30",FALSE,137.44,137.44,0,2023-09-01,11
34972,"M045-MILLE",2024-08-01,NA,"NET30",FALSE,1011.37,1011.37,0,2023-09-01,11
34982,"Y002-YNGTC",2024-08-02,"CST-D","60EOM",FALSE,1693.75,1693.75,0,2023-01-01,19
34983,"A054-AVAIL",2024-08-02,NA,"NET30",FALSE,12617.52,12617.52,0,2024-01-01,7
34991,"F022-F&D",2024-08-05,"CPICK","NET45",FALSE,2076.4,2076.4,0,2023-01-01,19
34974,"S046-SPOC",2024-08-02,NA,"NET30",FALSE,2159.2,2159.2,0,2023-01-01,19
34975,"F022-F&D",2024-08-02,"CPICK","NET45",FALSE,40335.12,40335.12,0,2023-01-01,19
34992,"M045-MILLE",2024-08-05,NA,"NET30",FALSE,106,106,0,2023-09-01,11
34993,"M045-MILLE",2024-08-05,NA,"NET30",FALSE,783.74,783.74,0,2023-09-01,11
35003,"M030-MORGO",2024-08-06,"MWS-T","1%45",FALSE,21924,21924,0,2023-01-01,19
35004,"M030-MORGO",2024-08-06,"MWS-T","1%45",FALSE,25679,25679,0,2023-01-01,19
35005,"G016-GRNDW",2024-08-06,NA,NA,FALSE,4589,4589,699,2024-04-01,4
35006,"F022-F&D",2024-08-06,"CPICK","NET45",FALSE,450,450,0,2023-01-01,19
35007,"F022-F&D",2024-08-06,"CPICK","NET45",FALSE,2529.36,2529.36,0,2023-01-01,19
35008,"M030-MORGO",2024-08-06,NA,"1%45",FALSE,1386,1386,0,2023-01-01,19
35009,"H030-HARCO",2024-08-06,NA,"NET30",FALSE,2946.3,2946.3,0,2023-01-01,19
35010,"M046-METCO",2024-08-06,NA,"NET30",FALSE,174.27,174.27,0,2023-11-01,9
35011,"M026-MIURA",2024-08-06,"MWS-T","NET30",FALSE,3284.2,3284.2,0,2023-01-01,19
34979,"F022-F&D",2024-08-02,"CPICK","NET45",FALSE,121.56,121.56,0,2023-01-01,19
35013,"F022-F&D",2024-08-07,"CPICK","NET45",FALSE,20,20,0,2023-01-01,19
35018,"Y002-YNGTC",2024-08-07,"CST-D","60EOM",FALSE,0,0,0,2023-01-01,19
35025,"M026-MIURA",2024-08-07,"MWS-T","NET30",FALSE,2399.4,2399.4,0,2023-01-01,19
35026,"F022-F&D",2024-08-07,"CPICK","NET45",FALSE,1154.82,1154.82,0,2023-01-01,19
35027,"M026-MIURA",2024-08-07,"MWS-T","NET30",FALSE,140,140,0,2023-01-01,19
35028,"M026-MIURA",2024-08-07,"MWS-T","NET30",FALSE,2399.4,2399.4,0,2023-01-01,19
35029,"F022-F&D",2024-08-08,"CPICK","NET45",FALSE,1038.2,1038.2,0,2023-01-01,19
35032,"A053-AIRMA",2024-08-09,NA,"NET60",FALSE,0,0,0,2023-07-01,13
35033,"A053-AIRMA",2024-08-09,NA,"NET60",FALSE,0,0,0,2023-07-01,13
35035,"A053-AIRMA",2024-08-09,NA,"NET60",FALSE,0,0,0,2023-07-01,13
35036,"M030-MORGO",2024-08-09,NA,"1%45",FALSE,402.75,402.75,0,2023-01-01,19
34981,"Y002-YNGTC",2024-08-02,"CST-D","60EOM",FALSE,332,332,0,2023-01-01,19
34994,"Y002-YNGTC",2024-08-05,"CST-D","60EOM",FALSE,2095.6,2095.6,0,2023-01-01,19
35037,"U002-UENRT",2024-08-09,"MWS-T","NET30",FALSE,262.5,262.5,0,2023-01-01,19
35059,"M047-MTLWR",2024-08-14,NA,"NET30",FALSE,3571.95,3571.95,0,2024-03-01,5
35060,"S046-SPOC",2024-08-14,NA,"NET30",FALSE,1533.5,1533.5,0,2023-01-01,19
35063,"Y002-YNGTC",2024-08-14,"CST-D","60EOM",FALSE,772.89,772.89,0,2023-01-01,19
35064,"M045-MILLE",2024-08-15,NA,"NET30",FALSE,21.65,21.65,0,2023-09-01,11
35065,"M045-MILLE",2024-08-15,NA,"NET30",FALSE,171.8,171.8,0,2023-09-01,11
35078,"T026-TALOS",2024-08-15,"MWS-T","NET30",FALSE,1587.55,1587.55,0,2023-02-01,18
35079,"G016-GRNDW",2024-08-15,NA,NA,FALSE,6660,6660,0,2024-04-01,4
35080,"S038-STLKI",2024-08-15,"MWS-T","NET60",FALSE,1299,1299,0,2023-01-01,19
35081,"H026-HUSSM",2024-08-15,"CST-D","NET60",FALSE,2111,2111,0,2023-01-01,19
34995,"F022-F&D",2024-08-05,"CPICK","NET45",FALSE,121.56,121.56,0,2023-01-01,19
35002,"F022-F&D",2024-08-06,"CPICK","NET45",FALSE,1785.09,1785.09,0,2023-01-01,19
35022,"M045-MILLE",2024-08-07,NA,"NET30",FALSE,287.96,287.96,0,2023-09-01,11
35023,"M045-MILLE",2024-08-07,NA,"NET30",FALSE,35.97,35.97,0,2023-09-01,11
35024,"M030-MORGO",2024-08-07,"MWS-T","1%45",FALSE,23518.5,23518.5,0,2023-01-01,19
35038,"V004-VIBRO",2024-08-09,"WWE","NET45",FALSE,2118,2118,0,2023-02-01,18
35076,"M047-MTLWR",2024-08-15,NA,"NET30",FALSE,2554.2,2554.2,0,2024-03-01,5
35084,"M030-MORGO",2024-08-16,"MWS-T","1%45",FALSE,3805.5,3805.5,0,2023-01-01,19
35086,"Y002-YNGTC",2024-08-16,"CST-D","60EOM",FALSE,84160.7,84160.7,0,2023-01-01,19
35090,"Y002-YNGTC",2024-08-16,"CST-D","60EOM",FALSE,84160.7,84160.7,0,2023-01-01,19
35116,"M030-MORGO",2024-08-22,"MWS-T","1%45",FALSE,601.16,601.16,0,2023-01-01,19
35118,"G016-GRNDW",2024-08-22,NA,NA,FALSE,4255,4255,137,2024-04-01,4
35119,"A050-ALLVA",2024-08-22,NA,"NET30",FALSE,18079.44,18079.44,0,2023-01-01,19
35012,"R024-RAINB",2024-08-06,"CST-D","NET30",FALSE,3152.88,3152.88,0,2023-01-01,19
35014,"S002-SREIL",2024-08-07,NA,"NET30",FALSE,3159.85,3159.85,0,2023-01-01,19
35015,"S002-SREIL",2024-08-07,NA,"NET30",FALSE,1900.12,1900.12,0,2023-01-01,19
35016,"S002-SREIL",2024-08-07,NA,"NET30",FALSE,13635.6,13635.6,0,2023-01-01,19
35017,"M047-MTLWR",2024-08-07,NA,"NET30",FALSE,348.74,348.74,0,2024-03-01,5
35019,"D011-DAIKI",2024-08-07,NA,"NET30",FALSE,5726,5726,0,2023-01-01,19
35020,"D011-DAIKI",2024-08-07,NA,"NET30",FALSE,5726,5726,0,2023-01-01,19
35021,"K016-KELVI",2024-08-07,NA,"NET45",FALSE,2181,2181,0,2023-01-01,19
35030,"M030-MORGO",2024-08-08,"MWS-T","1%45",FALSE,157,157,0,2023-01-01,19
35031,"Y002-YNGTC",2024-08-09,"CST-D","60EOM",FALSE,0,0,0,2023-01-01,19
35034,"A053-AIRMA",2024-08-09,NA,"NET60",FALSE,0,0,0,2023-07-01,13
35039,"F022-F&D",2024-08-09,"CPICK","NET45",FALSE,80,80,0,2023-01-01,19
35040,"B035-BAC",2024-08-12,NA,"NET30",FALSE,21474.56,21474.56,0,2024-02-01,6
35041,"F022-F&D",2024-08-12,"CPICK","NET45",FALSE,46320.06,46320.06,0,2023-01-01,19
35042,"J013-JLG",2024-08-12,NA,"NET30",FALSE,0,0,0,2023-12-01,8
35043,"Y002-YNGTC",2024-08-12,"CST-D","60EOM",FALSE,56459.4,56459.4,0,2023-01-01,19
35045,"Y002-YNGTC",2024-08-12,"CST-D","60EOM",FALSE,56459.4,56459.4,0,2023-01-01,19
35052,"M026-MIURA",2024-08-13,"MWS-T","NET30",FALSE,520.2,520.2,0,2023-01-01,19
35053,"M026-MIURA",2024-08-13,"MWS-T","NET30",FALSE,745.8,745.8,0,2023-01-01,19
35054,"M026-MIURA",2024-08-13,"MWS-T","NET30",FALSE,745.8,745.8,0,2023-01-01,19
35055,"S002-SREIL",2024-08-13,NA,"NET30",FALSE,147.36,147.36,0,2023-01-01,19
35056,"M026-MIURA",2024-08-13,"MWS-T","NET30",FALSE,1865.7,1865.7,0,2023-01-01,19
35057,"F022-F&D",2024-08-13,"CPICK","NET45",FALSE,1076.9,1076.9,0,2023-01-01,19
35058,"A054-AVAIL",2024-08-14,NA,"NET30",FALSE,852,852,0,2024-01-01,7
35044,"Y002-YNGTC",2024-08-12,"CST-D","60EOM",FALSE,56459.4,56459.4,0,2023-01-01,19
35046,"M044-MCFAB",2024-08-12,"CPICK",NA,FALSE,2430.79,2430.79,0,2023-01-01,19
35047,"E027-ENERG",2024-08-12,"WWE","NET45",FALSE,367.5,367.5,0,2024-06-01,2
35048,"M030-MORGO",2024-08-12,"MWS-T","1%45",FALSE,7646.4,7646.4,0,2023-01-01,19
35049,"F015-FORDM",2024-08-12,"CST-D","NET30",FALSE,4175,4175,0,2023-02-01,18
35050,"S038-STLKI",2024-08-12,"MWS-T","NET60",FALSE,13584.5,13584.5,0,2023-01-01,19
35082,"M030-MORGO",2024-08-15,"MWS-T","1%45",FALSE,8198.18,8198.18,0,2023-01-01,19
35083,"M030-MORGO",2024-08-15,"MWS-T","1%45",FALSE,8441.9,8441.9,0,2023-01-01,19
35051,"H026-HUSSM",2024-08-13,"CST-D","NET60",FALSE,2372.8,2372.8,0,2023-01-01,19
35061,"M046-METCO",2024-08-14,NA,"NET30",FALSE,139.46,139.46,0,2023-11-01,9
35062,"A053-AIRMA",2024-08-14,NA,"NET60",FALSE,259.43,259.43,0,2023-07-01,13
35066,"M045-MILLE",2024-08-15,NA,"NET30",FALSE,1873.31,1873.31,0,2023-09-01,11
35067,"V007-VNDRL",2024-08-15,NA,"60EOM",FALSE,214.62,214.62,0,2023-01-01,19
35068,"V007-VNDRL",2024-08-15,NA,"60EOM",FALSE,255.9,255.9,0,2023-01-01,19
35069,"S002-SREIL",2024-08-15,NA,"NET30",FALSE,9908.6,9908.6,0,2023-01-01,19
35070,"S002-SREIL",2024-08-15,NA,"NET30",FALSE,1115.8,1115.8,0,2023-01-01,19
35071,"Y002-YNGTC",2024-08-15,"CST-D","60EOM",FALSE,1455,1455,0,2023-01-01,19
35072,"Y002-YNGTC",2024-08-15,"CST-D","60EOM",FALSE,36934.35,36934.35,0,2023-01-01,19
35073,"M030-MORGO",2024-08-15,NA,"1%45",FALSE,252,252,0,2023-01-01,19
35074,"M030-MORGO",2024-08-15,NA,"1%45",FALSE,415.8,415.8,0,2023-01-01,19
35075,"F022-F&D",2024-08-15,"CPICK","NET45",FALSE,1076.9,1076.9,0,2023-01-01,19
35077,"C060-CREA",2024-08-15,NA,"NET30",FALSE,504,504,0,2023-01-01,19
35085,"M030-MORGO",2024-08-16,"MWS-T","1%45",FALSE,47204.8,47204.8,0,2023-01-01,19
35087,"Y002-YNGTC",2024-08-16,"CST-D","60EOM",FALSE,84160.7,84160.7,0,2023-01-01,19
35091,"B035-BAC",2024-08-16,NA,"NET30",FALSE,34365.36,34365.36,0,2024-02-01,6
35092,"B035-BAC",2024-08-16,NA,"NET30",FALSE,45820.48,45820.48,0,2024-02-01,6
35088,"Y002-YNGTC",2024-08-16,"CST-D","60EOM",FALSE,84160.7,84160.7,0,2023-01-01,19
35089,"Y002-YNGTC",2024-08-16,"CST-D","60EOM",FALSE,84160.7,84160.7,0,2023-01-01,19
35120,"Y002-YNGTC",2024-08-22,"CST-D","60EOM",FALSE,63581.25,63581.25,0,2023-01-01,19
35129,"M030-MORGO",2024-08-22,"MWS-T","1%45",FALSE,2929.29,2929.29,0,2023-01-01,19
35131,"M030-MORGO",2024-08-22,NA,"1%45",FALSE,268.5,268.5,0,2023-01-01,19
35191,"A050-ALLVA",2024-08-28,NA,"NET30",FALSE,6983.4,6983.4,0,2023-01-01,19
35219,"S046-SPOC",2024-09-03,NA,"NET30",FALSE,625.24,625.24,0,2023-01-01,20
35220,"S002-SREIL",2024-09-03,NA,"NET30",FALSE,1416.48,1416.48,0,2023-01-01,20
35221,"S002-SREIL",2024-09-03,NA,"NET30",FALSE,4351.04,4351.04,0,2023-01-01,20
35222,"S002-SREIL",2024-09-03,NA,"NET30",FALSE,4879.7,4879.7,0,2023-01-01,20
35223,"M047-MTLWR",2024-09-03,NA,"NET30",FALSE,603.84,603.84,0,2024-03-01,6
35224,"V007-VNDRL",2024-09-03,NA,"60EOM",FALSE,821.44,821.44,0,2023-01-01,20
35225,"V007-VNDRL",2024-09-03,NA,"60EOM",FALSE,940.92,940.92,0,2023-01-01,20
35093,"F022-F&D",2024-08-19,"CPICK","NET45",FALSE,351.44,351.44,0,2023-01-01,19
35095,"S002-SREIL",2024-08-20,NA,"NET30",FALSE,192.6,192.6,0,2023-01-01,19
35100,"B035-BAC",2024-08-20,NA,"NET30",FALSE,45820.48,45820.48,0,2024-02-01,6
35102,"B035-BAC",2024-08-20,NA,"NET30",FALSE,45820.48,45820.48,0,2024-02-01,6
35103,"B035-BAC",2024-08-20,NA,"NET30",FALSE,45820.48,45820.48,0,2024-02-01,6
35105,"V007-VNDRL",2024-08-20,NA,"60EOM",FALSE,869.76,869.76,0,2023-01-01,19
35106,"F022-F&D",2024-08-21,"CPICK","NET45",FALSE,239.6,239.6,0,2023-01-01,19
35107,"S038-STLKI",2024-08-21,"MWS-T","NET60",FALSE,0,0,0,2023-01-01,19
35109,"G016-GRNDW",2024-08-21,NA,NA,FALSE,11750,11750,8050,2024-04-01,4
35112,"C005-CPELA",2024-08-21,"MWS-T","NET30",FALSE,321.6,321.6,0,2023-11-01,9
35113,"M030-MORGO",2024-08-21,NA,"1%45",FALSE,858.8,858.8,0,2023-01-01,19
35115,"M030-MORGO",2024-08-22,"MWS-T","1%45",FALSE,10981.2,10981.2,0,2023-01-01,19
35094,"F022-F&D",2024-08-20,"CPICK","NET45",FALSE,341.1,341.1,0,2023-01-01,19
35096,"S002-SREIL",2024-08-20,NA,"NET30",FALSE,4879.7,4879.7,0,2023-01-01,19
35097,"M045-MILLE",2024-08-20,NA,"NET30",FALSE,199.49,199.49,0,2023-09-01,11
35098,"M045-MILLE",2024-08-20,NA,"NET30",FALSE,383.65,383.65,0,2023-09-01,11
35099,"M047-MTLWR",2024-08-20,NA,"NET30",FALSE,388,388,0,2024-03-01,5
35101,"B035-BAC",2024-08-20,NA,"NET30",FALSE,45820.48,45820.48,0,2024-02-01,6
35104,"B035-BAC",2024-08-20,NA,"NET30",FALSE,45820.48,45820.48,0,2024-02-01,6
35110,"G016-GRNDW",2024-08-21,NA,NA,FALSE,11750,11750,8050,2024-04-01,4
35111,"L010-LEGAC",2024-08-21,NA,"NET30",FALSE,1272,1272,0,2023-02-01,18
35114,"M047-MTLWR",2024-08-21,NA,"NET30",FALSE,658,658,0,2024-03-01,5
35121,"Y002-YNGTC",2024-08-22,"CST-D","60EOM",FALSE,111690.75,111690.75,0,2023-01-01,19
35122,"Y002-YNGTC",2024-08-22,"CST-D","60EOM",FALSE,66451,66451,0,2023-01-01,19
35126,"W007-WAHSE",2024-08-22,NA,"NET30",FALSE,750,750,0,2023-01-01,19
35108,"F022-F&D",2024-08-21,"CPICK","NET45",FALSE,10,10,0,2023-01-01,19
35117,"M047-MTLWR",2024-08-22,NA,"NET30",FALSE,458.26,458.26,0,2024-03-01,5
35127,"V007-VNDRL",2024-08-22,NA,"60EOM",FALSE,528.1,528.1,0,2023-01-01,19
35195,"M026-MIURA",2024-08-29,"MWS-T","NET30",FALSE,1019.4,1019.4,0,2023-01-01,19
35196,"M026-MIURA",2024-08-29,"MWS-T","NET30",FALSE,5483.2,5483.2,0,2023-01-01,19
35200,"M049-MASTE",2024-08-29,NA,"NET30",FALSE,2830,2830,0,2024-06-01,2
35211,"A050-ALLVA",2024-08-30,NA,"NET30",FALSE,7765.2,7765.2,0,2023-01-01,19
35212,"F022-F&D",2024-08-30,"CPICK","NET45",FALSE,113.7,113.7,0,2023-01-01,19
35226,"V007-VNDRL",2024-09-03,NA,"60EOM",FALSE,940.92,940.92,0,2023-01-01,20
35227,"V007-VNDRL",2024-09-03,NA,"60EOM",FALSE,940.92,940.92,0,2023-01-01,20
35228,"V007-VNDRL",2024-09-03,NA,"60EOM",FALSE,940.92,940.92,0,2023-01-01,20
35123,"Y002-YNGTC",2024-08-22,"CST-D","60EOM",FALSE,22936,22936,0,2023-01-01,19
35125,"R002-ROADT",2024-08-22,"MWS-T","NET30",FALSE,840,840,0,2024-08-01,0
35128,"F022-F&D",2024-08-22,"CPICK","NET45",FALSE,193.29,193.29,0,2023-01-01,19
35132,"M030-MORGO",2024-08-22,"MWS-T","1%45",FALSE,20452.8,20452.8,0,2023-01-01,19
35133,"Y002-YNGTC",2024-08-22,"CST-D","60EOM",FALSE,10596.9,10596.9,0,2023-01-01,19
35194,"F022-F&D",2024-08-29,"CPICK","NET45",FALSE,38820.84,38820.84,0,2023-01-01,19
35213,"M030-MORGO",2024-08-30,NA,"1%45",FALSE,449,449,0,2023-01-01,19
35229,"V007-VNDRL",2024-09-03,NA,"60EOM",FALSE,386.56,386.56,0,2023-01-01,20
35230,"M026-MIURA",2024-09-03,"MWS-T","NET30",FALSE,168.8,168.8,0,2023-01-01,20
35231,"M026-MIURA",2024-09-03,"MWS-T","NET30",FALSE,7576.2,7576.2,0,2023-01-01,20
35233,"M030-MORGO",2024-09-03,"MWS-T","1%45",FALSE,320,320,0,2023-01-01,20
35234,"M030-MORGO",2024-09-03,"MWS-T","1%45",FALSE,6433.64,6433.64,0,2023-01-01,20
35235,"M030-MORGO",2024-09-03,"MWS-T","1%45",FALSE,8903.7,8903.7,0,2023-01-01,20
35124,"V007-VNDRL",2024-08-22,NA,"60EOM",FALSE,744.84,744.84,0,2023-01-01,19
35201,"E024-EMC",2024-08-29,NA,"COD",FALSE,49500,49500,0,2023-07-01,13
35236,"S002-SREIL",2024-09-03,NA,"NET30",FALSE,567.75,567.75,0,2023-01-01,20
35205,"L005-LBGSY",2024-08-29,"MWS-T","NET30",FALSE,14000.04,14000.04,0,2023-01-01,19
35237,"C060-CREA",2024-09-03,NA,"NET30",FALSE,8625.6,8625.6,0,2023-01-01,20
35240,"M045-MILLE",2024-09-04,NA,"NET30",FALSE,1171.84,1171.84,0,2023-09-01,12
35241,"F022-F&D",2024-09-04,"CPICK","NET45",FALSE,307.3,307.3,0,2023-01-01,20
35242,"F022-F&D",2024-09-05,"CPICK","NET45",FALSE,136.44,136.44,0,2023-01-01,20
35243,"S039-SMI",2024-09-05,NA,"NET30",FALSE,3891.92,3891.92,0,2023-01-01,20
35244,"S039-SMI",2024-09-05,NA,"NET30",FALSE,5760.08,5760.08,0,2023-01-01,20
35134,"Y002-YNGTC",2024-08-22,"CST-D","60EOM",FALSE,195488.35,195488.35,0,2023-01-01,19
35193,"P013-PENSA",2024-08-29,"MWS-T","25DEP",FALSE,1257.5,1257.5,0,2023-01-01,19
35199,"F022-F&D",2024-08-29,"CPICK","NET45",FALSE,179.7,179.7,0,2023-01-01,19
35246,"W007-WAHSE",2024-09-05,NA,"NET30",FALSE,3220,3220,0,2023-01-01,20
35204,"M030-MORGO",2024-08-29,"MWS-T","1%45",FALSE,79.7,79.7,0,2023-01-01,19
35214,"F022-F&D",2024-09-03,"CPICK","NET45",FALSE,50985.32,50985.32,0,2023-01-01,20
35215,"F022-F&D",2024-09-03,"CPICK","NET45",FALSE,300,300,0,2023-01-01,20
35216,"F022-F&D",2024-09-03,"CPICK","NET45",FALSE,1038.2,1038.2,0,2023-01-01,20
35217,"F022-F&D",2024-09-03,"CPICK","NET45",FALSE,89.85,89.85,0,2023-01-01,20
35218,"F022-F&D",2024-09-03,"CPICK","NET45",FALSE,352.89,352.89,0,2023-01-01,20
35249,"M030-MORGO",2024-09-05,NA,"1%45",FALSE,252,252,0,2023-01-01,20
35250,"U002-UENRT",2024-09-05,"MWS-T","NET30",FALSE,10400,10400,0,2023-01-01,20
35252,"M030-MORGO",2024-09-05,"MWS-T","1%45",FALSE,844.48,844.48,0,2023-01-01,20
35135,"P013-PENSA",2024-08-23,"MWS-T","25DEP",FALSE,0,0,0,2023-01-01,19
35140,"M026-MIURA",2024-08-23,"MWS-T","NET30",FALSE,102.05,102.05,0,2023-01-01,19
35142,"S002-SREIL",2024-08-23,NA,"NET30",FALSE,542.13,542.13,0,2023-01-01,19
35143,"S002-SREIL",2024-08-23,NA,"NET30",FALSE,2168.52,2168.52,0,2023-01-01,19
35145,"Y002-YNGTC",2024-08-23,"CST-D","60EOM",FALSE,1104.2,1104.2,0,2023-01-01,19
35146,"M030-MORGO",2024-08-23,NA,"1%45",FALSE,858.8,858.8,0,2023-01-01,19
35147,"M030-MORGO",2024-08-23,NA,"1%45",FALSE,1386,1386,0,2023-01-01,19
35148,"C057-CAGES",2024-08-23,NA,NA,FALSE,0,0,0,2023-01-01,19
35149,"P009-PROTE",2024-08-23,NA,"NET30",FALSE,910.5,910.5,0,2023-03-01,17
35150,"S046-SPOC",2024-08-23,NA,"NET30",FALSE,8710.7,8710.7,0,2023-01-01,19
35136,"M026-MIURA",2024-08-23,"MWS-T","NET30",FALSE,1724.77,1724.77,0,2023-01-01,19
35137,"Y002-YNGTC",2024-08-23,"CST-D","60EOM",FALSE,57123.5,57123.5,0,2023-01-01,19
35138,"M047-MTLWR",2024-08-23,NA,"NET30",FALSE,1641.38,1641.38,0,2024-03-01,5
35139,"H026-HUSSM",2024-08-23,"CST-D","NET60",FALSE,7010,7010,0,2023-01-01,19
35141,"M026-MIURA",2024-08-23,"MWS-T","NET30",FALSE,200,200,0,2023-01-01,19
35144,"G016-GRNDW",2024-08-23,NA,NA,FALSE,4589,4589,699,2024-04-01,4
35152,"Y002-YNGTC",2024-08-26,"CST-D","60EOM",FALSE,1206.4,1206.4,0,2023-01-01,19
35153,"F022-F&D",2024-08-26,"CPICK","NET45",FALSE,36231.26,36231.26,0,2023-01-01,19
35154,"Y002-YNGTC",2024-08-26,"CST-D","60EOM",FALSE,1025.25,1025.25,0,2023-01-01,19
35155,"U013-ULTIM",2024-08-26,NA,"NET30",FALSE,20321.66,20321.66,0,2023-03-01,17
35159,"F022-F&D",2024-08-27,"CPICK","NET45",FALSE,89.85,89.85,0,2023-01-01,19
35160,"F022-F&D",2024-08-27,"CPICK","NET45",FALSE,51407.66,51407.66,0,2023-01-01,19
35161,"K016-KELVI",2024-08-27,"MWS-T","NET45",FALSE,1431,1431,0,2023-01-01,19
35162,"F022-F&D",2024-08-27,"CPICK","NET45",FALSE,49.4,49.4,0,2023-01-01,19
35163,"H026-HUSSM",2024-08-27,"CST-D","NET60",FALSE,635,635,0,2023-01-01,19
35186,"F022-F&D",2024-08-28,"CPICK","NET45",FALSE,2076.4,2076.4,0,2023-01-01,19
35189,"M030-MORGO",2024-08-28,"MWS-T","1%45",FALSE,949.32,949.32,0,2023-01-01,19
35190,"M030-MORGO",2024-08-28,"MWS-T","1%45",FALSE,375,375,0,2023-01-01,19
35156,"N012-NICHF",2024-08-26,"MWS-T","NET30",FALSE,7536.5,7536.5,0,2023-01-01,19
35158,"Y002-YNGTC",2024-08-26,"CST-D","60EOM",FALSE,560.75,560.75,0,2023-01-01,19
35166,"S046-SPOC",2024-08-28,NA,"NET30",FALSE,6122.84,6122.84,0,2023-01-01,19
35173,"S038-STLKI",2024-08-28,"MWS-T","NET60",FALSE,4864.5,4864.5,0,2023-01-01,19
35175,"M030-MORGO",2024-08-28,"MWS-T","1%45",FALSE,3430.7,3430.7,0,2023-01-01,19
35176,"A053-AIRMA",2024-08-28,NA,"NET60",FALSE,283.9,283.9,0,2023-07-01,13
35178,"T026-TALOS",2024-08-28,"MWS-T","NET30",FALSE,2471.48,2471.48,0,2023-02-01,18
35179,"M049-MASTE",2024-08-28,NA,"NET30",FALSE,12085,12085,0,2024-06-01,2
35180,"M049-MASTE",2024-08-28,NA,"NET30",FALSE,393.5,393.5,0,2024-06-01,2
35181,"M026-MIURA",2024-08-28,"MWS-T","NET30",FALSE,5665.2,5665.2,0,2023-01-01,19
35207,"S039-SMI",2024-08-30,NA,"NET30",FALSE,10176.64,10176.64,0,2023-01-01,19
35182,"V007-VNDRL",2024-08-28,NA,"60EOM",FALSE,851.84,851.84,0,2023-01-01,19
35184,"M026-MIURA",2024-08-28,"MWS-T","NET30",FALSE,1682.8,1682.8,0,2023-01-01,19
35157,"M026-MIURA",2024-08-26,"MWS-T","NET30",FALSE,1051,1051,0,2023-01-01,19
35164,"Y002-YNGTC",2024-08-28,"CST-D","60EOM",FALSE,1460,1460,0,2023-01-01,19
35165,"M030-MORGO",2024-08-28,"UPS","1%45",FALSE,2640.25,2640.25,0,2023-01-01,19
35167,"S046-SPOC",2024-08-28,NA,"NET30",FALSE,1536,1536,0,2023-01-01,19
35168,"N020-NEXT",2024-08-28,NA,"NET30",FALSE,1862.8,1862.8,0,2023-05-01,15
35171,"M047-MTLWR",2024-08-28,NA,"NET30",FALSE,1655.85,1655.85,0,2024-03-01,5
35172,"S038-STLKI",2024-08-28,"MWS-T","NET60",FALSE,6576.25,6576.25,0,2023-01-01,19
35174,"M030-MORGO",2024-08-28,"MWS-T","1%45",FALSE,524.4,524.4,0,2023-01-01,19
35177,"M030-MORGO",2024-08-28,"MWS-T","1%45",FALSE,11577.7,11577.7,0,2023-01-01,19
35192,"F022-F&D",2024-08-28,"CPICK","NET45",FALSE,179.7,179.7,0,2023-01-01,19
35197,"N016-NANOL",2024-08-29,NA,"NET30",FALSE,8795,8795,0,2023-01-01,19
35198,"M030-MORGO",2024-08-29,"MWS-T","1%45",FALSE,5510,5510,0,2023-01-01,19
35206,"F022-F&D",2024-08-30,"CPICK","NET45",FALSE,960,960,0,2023-01-01,19
35183,"M026-MIURA",2024-08-28,"MWS-T","NET30",FALSE,374,374,0,2023-01-01,19
35185,"M026-MIURA",2024-08-28,"MWS-T","NET30",FALSE,834.4,834.4,0,2023-01-01,19
35208,"F022-F&D",2024-08-30,"CPICK","NET45",FALSE,24.7,24.7,0,2023-01-01,19
35209,"M030-MORGO",2024-08-30,NA,"1%45",FALSE,2685,2685,0,2023-01-01,19
35210,"M026-MIURA",2024-08-30,"MWS-T","NET30",FALSE,383.18,383.18,0,2023-01-01,19
35232,"M026-MIURA",2024-09-03,"MWS-T","NET30",FALSE,168.8,168.8,0,2023-01-01,20
35238,"F022-F&D",2024-09-03,"CPICK","NET45",FALSE,1038.2,1038.2,0,2023-01-01,20
35239,"E004-ENVPR",2024-09-04,NA,"NET30",FALSE,371.52,371.52,0,2023-07-01,14
35245,"W007-WAHSE",2024-09-05,NA,"NET30",FALSE,3220,3220,0,2023-01-01,20
35247,"A029-A&ECO",2024-09-05,"WWE","NET30",FALSE,2167.36,2167.36,0,2023-01-01,20
35248,"M030-MORGO",2024-09-05,NA,"1%45",FALSE,252,252,0,2023-01-01,20
35251,"W007-WAHSE",2024-09-05,NA,"NET30",FALSE,15729.75,15729.75,0,2023-01-01,20
35253,"M030-MORGO",2024-09-05,"MWS-T","1%45",FALSE,446.4,446.4,0,2023-01-01,20
35256,"A053-AIRMA",2024-09-05,NA,"NET60",FALSE,82.3,82.3,0,2023-07-01,14
35258,"Y002-YNGTC",2024-09-05,"CST-D","60EOM",FALSE,223.5,223.5,0,2023-01-01,20
35262,"Y002-YNGTC",2024-09-05,"CST-D","60EOM",FALSE,56459.4,56459.4,0,2023-01-01,20
35263,"Y002-YNGTC",2024-09-05,"CST-D","60EOM",FALSE,56459.4,56459.4,0,2023-01-01,20
35264,"Y002-YNGTC",2024-09-05,"CST-D","60EOM",FALSE,56459.4,56459.4,0,2023-01-01,20
35268,"S046-SPOC",2024-09-05,NA,"NET30",FALSE,127.35,127.35,0,2023-01-01,20
35269,"E014-ENGMF",2024-09-05,NA,"NET30",FALSE,1860.3,1860.3,0,2023-06-01,15
